UNITID_P,INSTNM,OPEID,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,arrest_WEAPON20,arrest_DRUG20,arrest_LIQUOR20,arrest_WEAPON21,arrest_DRUG21,arrest_LIQUOR21,arrest_WEAPON22,arrest_DRUG22,arrest_LIQUOR22,arrest_FILTER20,arrest_FILTER21,arrest_FILTER22,crime_MURD20,crime_NEG_M20,crime_RAPE20,crime_FONDL20,crime_INCES20,crime_STATR20,crime_ROBBE20,crime_AGG_A20,crime_BURGLA20,crime_VEHIC20,crime_ARSON20,crime_MURD21,crime_NEG_M21,crime_RAPE21,crime_FONDL21,crime_INCES21,crime_STATR21,crime_ROBBE21,crime_AGG_A21,crime_BURGLA21,crime_VEHIC21,crime_ARSON21,crime_MURD22,crime_NEG_M22,crime_RAPE22,crime_FONDL22,crime_INCES22,crime_STATR22,crime_ROBBE22,crime_AGG_A22,crime_BURGLA22,crime_VEHIC22,crime_ARSON22,crime_FILTER20,crime_FILTER21,crime_FILTER22,discipline_WEAPON20,discipline_DRUG20,discipline_LIQUOR20,discipline_WEAPON21,discipline_DRUG21,discipline_LIQUOR21,discipline_WEAPON22,discipline_DRUG22,discipline_LIQUOR22,discipline_FILTER20,discipline_FILTER21,discipline_FILTER22,vawa_DOMEST20,vawa_DATING20,vawa_STALK20,vawa_DOMEST21,vawa_DATING21,vawa_STALK21,vawa_DOMEST22,vawa_DATING22,vawa_STALK22,vawa_FILTER20,vawa_FILTER21,vawa_FILTER22
169248001,"Central Michigan University",224300,"Main Campus","312  WARRINER HALL","MOUNT PLEASANT",MI,48859,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,2,1,0,1,1,1,0,0,4,0,0,0,0,1,1,0,0,0,0,6,2,0,0,0,0,2,1,0,0,0,5,3,0,0,0,1,1,1,0,1,1,1,0,28,322,0,28,180,4,25,194,1,1,1,3,1,1,8,2,9,2,1,3,1,1,1
169248004,"Central Michigan University",224300,Dearborn,"15041 Commerce Drive South, Suite 411",Dearborn,MI,48120,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248010,"Central Michigan University",224300,Saginaw,"6200 State Street, Suite 4",Saginaw,MI,48603,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248013,"Central Michigan University",224300,Troy,"900 Tower Drive, Suite 165",Troy,MI,48098,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248014,"Central Michigan University",224300,Warren,"28241 Mound Road, Suite C",Warren,MI,48092,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248016,"Central Michigan University",224300,"Atlanta Metro Center","2120 Powers Ferry Road SE, Suite 200",Atlanta,GA,30339,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248022,"Central Michigan University",224300,"Camp Pendleton","Bldg, 1331, Joint Education Center, Rooms 209 & 210, Marine Corps Base Camp Pendleton",Oceanside,CA,92055,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248024,"Central Michigan University",224300,Schofield,"US AG-HI Army Education Center, Yano Hall,  Bldg. 560, STOP 22, 2nd Floor","Schofield Barracks",HI,96857,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248026,"Central Michigan University",224300,"Fort Leavenworth Center","120 Dickman Avenue, Bldg. 62, Room L1","Fort Leavenworth",KS,66027,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248027,"Central Michigan University",224300,"Fort Riley","104 Wainwright Hall, Building 211","Fort Riley",KS,664426824,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248032,"Central Michigan University",224300,"Joint Base McGuire","3829 School Road","Joint Base McGuire-Dix-Lakehurst",NJ,86415065,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248036,"Central Michigan University",224300,"Wright Patterson Air Force Base Center","2130 Fifth Street, Buiding 50, Area B","Wright Patterson AFB",OH,45433,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248037,"Central Michigan University",224300,"Fort Belvoir Center","9625 Belvoir Road, Bldg. 1017, Barden Education Center, Room 142","Fort Belvoir",VA,22060,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248040,"Central Michigan University",224300,"Defense Logistic Agency","8000 Jefferson Davis Highway",Richmond,VA,232975002,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248042,"Central Michigan University",224300,"Saginaw Medical School Campus","700 Cooper Street",Saginaw,MI,48602,1,"Public, 4-year or above",5769,8788,14557,0,6,0,1,2,0,0,0,0,1,1,1,0,0,1,1,0,0,0,17,0,1,0,0,0,2,0,0,0,0,28,0,0,0,0,0,2,0,0,0,0,2,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,1,1,1
169248044,"Central Michigan University",224300,"Battle Creek Air National Guard","3367 W. Dickman Road","Battle Creek",MI,49037,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248047,"Central Michigan University",224300,"Mid Michigan Health - Midland","4800 Wellness Drive",Midland,MI,48670,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169248048,"Central Michigan University",224300,Detroit,"777 Woodward Avenue, Suite 160",Detroit,MI,48826,1,"Public, 4-year or above",5769,8788,14557,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,6,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169275001,"Mott Community College",226100,"Main Campus","1401 E Court St",Flint,MI,48503,4,"Public, 2-year",2051,3918,5969,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
169275002,"Mott Community College",226100,"Southern Lakes Branch Center","2100 West Thompson Road",Fenton,MI,485032089,4,"Public, 2-year",2051,3918,5969,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169275003,"Mott Community College",226100,"Lapeer Center","550 Lake Dr",Lapeer,MI,484462089,4,"Public, 2-year",2051,3918,5969,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169327001,"Cleary University",224600,"Cleary University - Detroit Education Center","2470 Collingwood St",Detorit,MI,48206,2,"Private nonprofit, 4-year or above",530,361,891,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169363004,"Concordia University Ann Arbor",384256,"North Building","3475 Plymouth Rd","Ann Arbor",MI,48105,2,"Private nonprofit, 4-year or above",548,655,1203,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169442001,"College for Creative Studies",677100,"College for Creative Studies","201 E KIRBY",DETROIT,MI,48202,2,"Private nonprofit, 4-year or above",548,969,1517,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169479009,"Davenport University",224900,"Davenport University - Traverse City","2200 Dendrinos Drive, STE. 110","Traverse City",MI,49684,2,"Private nonprofit, 4-year or above",2164,2909,5073,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169479024,"Davenport University",224900,"Davenport University - Warren","27500 Dequindre",Warren,MI,480925209,2,"Private nonprofit, 4-year or above",2164,2909,5073,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169503001,"David Pressley School of Cosmetology",1082700,"Main Campus","1127 S WASHINGTON Ave","ROYAL OAK",MI,480673219,9,"Private for-profit, less-than 2-year",3,274,277,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169521003,"Delta College",225100,"Delta College Planetarium","100 Center Ave","Bay City",MI,48601,4,"Public, 2-year",2655,4401,7056,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169521004,"Delta College",225100,"Delta College Downtown Midland Center","419 E Elsworth St",Midland,MI,48640,4,"Public, 2-year",2655,4401,7056,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169521005,"Delta College",225100,"Delta College Downtown Saginaw Center","319 E Genesee Ave",Saginaw,MI,48607,4,"Public, 2-year",2655,4401,7056,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169798001,"Eastern Michigan University",225900,"Eastern Michigan University","1200 Oakwood",YPSILANTI,MI,48197,1,"Public, 4-year or above",5392,8626,14018,3,2,2,1,3,3,4,4,5,1,1,1,0,0,13,3,0,0,1,1,3,1,0,0,0,22,6,0,0,1,4,6,6,2,0,0,28,10,0,0,1,9,9,3,3,1,1,1,0,4,5,0,0,0,0,0,0,1,1,1,13,4,19,31,0,16,40,0,16,1,1,1
169813001,"Creative Hair School of Cosmetology",4055300,"Creative Hair School of Cosmetology","4205 Miller Rd Suite 4-7",Flint,MI,48507,9,"Private for-profit, less-than 2-year",1,57,58,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169910001,"Ferris State University",226000,"Main Campus","901 S State St","Big Rapids",MI,493072251,1,"Public, 4-year or above",4521,5551,10072,0,21,1,1,4,0,0,6,0,1,1,1,0,0,13,3,0,0,0,1,2,1,0,0,0,12,7,0,0,0,4,2,0,0,0,0,14,7,0,0,0,0,6,0,0,1,1,1,0,7,91,1,31,116,3,15,101,1,1,1,9,3,14,7,12,20,3,20,55,1,1,1
169910003,"Ferris State University",226000,"Ferris at Delta College","1961 Delta Road","University Center",MI,48710,1,"Public, 4-year or above",4521,5551,10072,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169974001,"Glen Oaks Community College",226300,"Main Campus","62249 SHIMMEL RD",CENTREVILLE,MI,490329719,4,"Public, 2-year",425,644,1069,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,4,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
169983001,"Kettering University",226200,"Main Campus","1700 University Avenue",Flint,MI,485046214,2,"Private nonprofit, 4-year or above",1390,379,1769,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1
169992001,"Gogebic Community College",226400,"Gogebic Community College, Ironwood","E4946 Jackson Road",Ironwood,MI,49938,4,"Public, 2-year",317,520,837,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,4,0,0,4,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1
169992002,"Gogebic Community College",226400,"Gogebic Community College -- Houghton","47420 Highway M26 Suite 107",Houghton,MI,49931,4,"Public, 2-year",317,520,837,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170037001,"Cornerstone University",226600,"Main Campus","1001 E BELTLINE AVE NE","GRAND RAPIDS",MI,495255897,2,"Private nonprofit, 4-year or above",710,1071,1781,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,1,1,1,0,3,3,0,2,2,0,1,5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170055001,"Grand Rapids Community College",226700,"Main / DeVos Campus","143 BOSTWICK AVE NE","GRAND RAPIDS",MI,495033295,4,"Public, 2-year",5161,6642,11803,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,3,0,0,0,1,5,0,0,1,1,1,0,0,22,0,0,0,0,0,1,1,1,1,0,0,3,0,0,2,2,1,5,1,1,1
170055002,"Grand Rapids Community College",226700,"Tassel M-Tec","622 Godfrey Avenue, SW","Grand Rapids",MI,49503,4,"Public, 2-year",5161,6642,11803,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1
170082001,"Grand Valley State University",226800,"Allendale Campus","1 Campus Dr.",Allendale,MI,494014903,1,"Public, 4-year or above",8323,13325,21648,0,1,5,1,3,11,1,3,12,1,1,1,0,0,5,4,0,0,0,1,2,1,0,0,0,5,5,0,0,0,1,2,2,0,0,0,9,12,0,0,0,1,6,0,0,1,1,1,0,41,350,0,44,258,0,31,278,1,1,1,4,3,12,6,2,17,6,4,21,1,1,1
170082002,"Grand Valley State University",226800,"Robert C. Pew Campus (Grand Rapids)","401 W. Fulton Street","Grand Rapids",MI,495046431,1,"Public, 4-year or above",8323,13325,21648,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,2,1,3,1,1,1,1
170082005,"Grand Valley State University",226800,"Traverse City Regional Center Campus","2200 Dendrinos Dr. Suite 101","Traverse City",MI,49684,1,"Public, 4-year or above",8323,13325,21648,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170082006,"Grand Valley State University",226800,"Grand Rapids Health Campus","301 Michigan St. NE","Grand Rapids",MI,49503,1,"Public, 4-year or above",8323,13325,21648,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170082008,"Grand Valley State University",226800,"Detroit Campus","163 Madison St.",Detroit,MI,482262124,1,"Public, 4-year or above",8323,13325,21648,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170444001,"Jackson College",227400,"Jackson College Main Campus","2111 EMMONS RD",JACKSON,MI,492018399,1,"Public, 4-year or above",1480,2764,4244,0,0,9,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,14,2,1,6,1,1,3,2,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1
170444010,"Jackson College",227400,"JCC@Lisd Tech","1376 N Main Street",Adrian,MI,49221,1,"Public, 4-year or above",1480,2764,4244,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170444011,"Jackson College",227400,"Maher Campus","3000 Blake Rd.",Jackson,MI,49201,1,"Public, 4-year or above",1480,2764,4244,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170541002,"Kalamazoo Valley Community College",694900,"KALAMAZOO VALLEY COMMUNITY COLLEGE ARCADIA COMMONS","202 N. Rose Street",Kalamazoo,MI,49007,4,"Public, 2-year",2806,3552,6358,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170550001,"Kellogg Community College",227600,"KCC-Main Campus","450 NORTH AVE","BATTLE CREEK",MI,490173397,4,"Public, 2-year",1026,2401,3427,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1
170550002,"Kellogg Community College",227600,"KCC Fehsenfeld Center","2950 West M-179 Highway",Hastings,MI,49058,4,"Public, 2-year",1026,2401,3427,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170620002,"Lake Michigan College",227700,"Bertrand Innovation Center","1905 Foundation Drive",Niles,MI,49120,4,"Public, 2-year",924,1619,2543,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170639002,"Lake Superior State University",229300,"LSSU Regional Center at Escanaba","2001 N. Lincoln Rd.",Escanaba,MI,498292511,1,"Public, 4-year or above",740,915,1655,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,6,26,0,1,9,0,9,5,1,1,1,0,0,2,0,0,0,0,0,2,1,1,1
170639003,"Lake Superior State University",229300,"Petoskey Regional Center","1515 Howard St.",Petoskey,MI,49770,1,"Public, 4-year or above",740,915,1655,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1
170657002,"Lansing Community College",227800,"West Campus","5708 CORNERSTONE DR",LANSING,MI,48917,4,"Public, 2-year",4160,5413,9573,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170657003,"Lansing Community College",227800,"East Campus","2827 Eyde Parkway","East Lansing",MI,48823,4,"Public, 2-year",4160,5413,9573,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
170675001,"Lawrence Technological University",227900,"Lawrence Technological University","21000 W TEN MILE RD",SOUTHFIELD,MI,480751058,2,"Private nonprofit, 4-year or above",2006,960,2966,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,11,35,0,7,32,0,6,40,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1
170790004,"Macomb Community College",890600,"Public Service Institute Campus","21901 Dunham Rd","Clinton Township",MI,48036,4,"Public, 2-year",6784,9162,15946,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1
